time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+7.840000e+00,+0.000000e+00,+6.731667e+01,+9.308929e-01,+1.870946e+01,+6.905854e-03,+4.729444e-01,-1.056289e-02,+1.896508e-02,-2.581657e-03,+1.088502e-04,+2.955432e-03,-4.869552e-03,+4.491202e-02,-5.060186e-03,-3.351020e-04,+4.389982e-03,+4.168027e+01,+4.161462e+01,+4.164182e+01,+4.157544e+01,+1.958214e-02,+1.879421e-02,+1.994304e-02,+1.915101e-02,+2.165218e+02,
+7.850000e+00,+0.000000e+00,+6.750374e+01,+9.345174e-01,+1.871413e+01,+6.870554e-03,+4.625165e-01,-1.053766e-02,+1.896595e-02,-2.552102e-03,+1.024209e-04,+2.955344e-03,-4.844036e-03,+4.482713e-02,-5.033672e-03,-3.306925e-04,+4.372287e-03,+4.168854e+01,+4.162127e+01,+4.165045e+01,+4.158241e+01,+1.959309e-02,+1.878755e-02,+1.994959e-02,+1.913999e-02,+2.133247e+02,
+7.860000e+00,+0.000000e+00,+6.769085e+01,+9.381425e-01,+1.871870e+01,+6.834777e-03,+4.520892e-01,-1.050983e-02,+1.896675e-02,-2.522543e-03,+9.607131e-05,+2.956147e-03,-4.818611e-03,+4.474232e-02,-5.007236e-03,-3.262982e-04,+4.354639e-03,+4.169657e+01,+4.162770e+01,+4.165886e+01,+4.158915e+01,+1.960405e-02,+1.878093e-02,+1.995614e-02,+1.912901e-02,+2.101280e+02,
+7.870000e+00,+0.000000e+00,+6.787801e+01,+9.417683e-01,+1.872317e+01,+6.798541e-03,+4.416624e-01,-1.047952e-02,+1.896749e-02,-2.492972e-03,+8.972323e-05,+2.957770e-03,-4.793284e-03,+4.465762e-02,-4.980877e-03,-3.219176e-04,+4.337042e-03,+4.170437e+01,+4.163390e+01,+4.166703e+01,+4.159566e+01,+1.961504e-02,+1.877433e-02,+1.996269e-02,+1.911804e-02,+2.069319e+02,
+7.880000e+00,+0.000000e+00,+6.806521e+01,+9.453947e-01,+1.872753e+01,+6.761876e-03,+4.312395e-01,-1.044716e-02,+1.896817e-02,-2.463382e-03,+8.331582e-05,+2.960005e-03,-4.768066e-03,+4.457300e-02,-4.954595e-03,-3.175496e-04,+4.319496e-03,+4.171194e+01,+4.163986e+01,+4.167497e+01,+4.160194e+01,+1.962606e-02,+1.876776e-02,+1.996926e-02,+1.910710e-02,+2.037366e+02,
+7.890000e+00,+0.000000e+00,+6.825246e+01,+9.490218e-01,+1.873179e+01,+6.724818e-03,+4.208192e-01,-1.041300e-02,+1.896879e-02,-2.433768e-03,+7.681650e-05,+2.962546e-03,-4.742962e-03,+4.448846e-02,-4.928389e-03,-3.131931e-04,+4.302003e-03,+4.171927e+01,+4.164560e+01,+4.168268e+01,+4.160799e+01,+1.963711e-02,+1.876119e-02,+1.997583e-02,+1.909616e-02,+2.005420e+02,
+7.900000e+00,+0.000000e+00,+6.843975e+01,+9.526494e-01,+1.873594e+01,+6.687406e-03,+4.104039e-01,-1.037674e-02,+1.896934e-02,-2.404128e-03,+7.022551e-05,+2.965037e-03,-4.717977e-03,+4.440397e-02,-4.902257e-03,-3.088475e-04,+4.284562e-03,+4.172638e+01,+4.165110e+01,+4.169016e+01,+4.161381e+01,+1.964819e-02,+1.875463e-02,+1.998243e-02,+1.908523e-02,+1.973485e+02,
+7.910000e+00,+0.000000e+00,+6.862708e+01,+9.562775e-01,+1.873999e+01,+6.649672e-03,+3.999944e-01,-1.033920e-02,+1.896984e-02,-2.374465e-03,+6.357589e-05,+2.967139e-03,-4.693109e-03,+4.431951e-02,-4.876198e-03,-3.045125e-04,+4.267173e-03,+4.173325e+01,+4.165638e+01,+4.169741e+01,+4.161939e+01,+1.965927e-02,+1.874805e-02,+1.998903e-02,+1.907429e-02,+1.941563e+02,
+7.920000e+00,+0.000000e+00,+6.881445e+01,+9.599061e-01,+1.874394e+01,+6.611635e-03,+3.895909e-01,-1.030011e-02,+1.897026e-02,-2.344785e-03,+5.692882e-05,+2.968583e-03,-4.668354e-03,+4.423505e-02,-4.850211e-03,-3.001885e-04,+4.249834e-03,+4.173989e+01,+4.166142e+01,+4.170443e+01,+4.162475e+01,+1.967035e-02,+1.874146e-02,+1.999563e-02,+1.906333e-02,+1.909656e+02,
+7.930000e+00,+0.000000e+00,+6.900186e+01,+9.635352e-01,+1.874778e+01,+6.573300e-03,+3.791946e-01,-1.026017e-02,+1.897063e-02,-2.315094e-03,+5.036307e-05,+2.969218e-03,-4.643705e-03,+4.415058e-02,-4.824295e-03,-2.958762e-04,+4.232543e-03,+4.174631e+01,+4.166623e+01,+4.171122e+01,+4.162987e+01,+1.968141e-02,+1.873485e-02,+2.000223e-02,+1.905235e-02,+1.877765e+02,
+7.940000e+00,+0.000000e+00,+6.918930e+01,+9.671647e-01,+1.875152e+01,+6.534655e-03,+3.688033e-01,-1.021910e-02,+1.897093e-02,-2.285401e-03,+4.396042e-05,+2.969037e-03,-4.619151e-03,+4.406610e-02,-4.798449e-03,-2.915763e-04,+4.215297e-03,+4.175248e+01,+4.167080e+01,+4.171777e+01,+4.163476e+01,+1.969245e-02,+1.872822e-02,+2.000882e-02,+1.904135e-02,+1.845891e+02,
+7.950000e+00,+0.000000e+00,+6.937678e+01,+9.707946e-01,+1.875515e+01,+6.495672e-03,+3.584183e-01,-1.017715e-02,+1.897117e-02,-2.255714e-03,+3.779185e-05,+2.968180e-03,-4.594680e-03,+4.398160e-02,-4.772673e-03,-2.872894e-04,+4.198094e-03,+4.175843e+01,+4.167514e+01,+4.172410e+01,+4.163942e+01,+1.970346e-02,+1.872157e-02,+2.001539e-02,+1.903033e-02,+1.814031e+02,
+7.960000e+00,+0.000000e+00,+6.956430e+01,+9.744248e-01,+1.875868e+01,+6.456313e-03,+3.480351e-01,-1.013418e-02,+1.897135e-02,-2.226038e-03,+3.190572e-05,+2.966908e-03,-4.570286e-03,+4.389709e-02,-4.746967e-03,-2.830164e-04,+4.180934e-03,+4.176414e+01,+4.167925e+01,+4.173019e+01,+4.164384e+01,+1.971443e-02,+1.871491e-02,+2.002194e-02,+1.901930e-02,+1.782186e+02,
+7.970000e+00,+0.000000e+00,+6.975186e+01,+9.780554e-01,+1.876210e+01,+6.416537e-03,+3.376559e-01,-1.008962e-02,+1.897147e-02,-2.196375e-03,+2.631956e-05,+2.965559e-03,-4.545961e-03,+4.381259e-02,-4.721329e-03,-2.787582e-04,+4.163813e-03,+4.176962e+01,+4.168313e+01,+4.173604e+01,+4.164804e+01,+1.972537e-02,+1.870826e-02,+2.002847e-02,+1.900827e-02,+1.750351e+02,
+7.980000e+00,+0.000000e+00,+6.993945e+01,+9.816862e-01,+1.876542e+01,+6.376305e-03,+3.272745e-01,-1.004326e-02,+1.897155e-02,-2.166725e-03,+2.101667e-05,+2.964488e-03,-4.521705e-03,+4.372813e-02,-4.695762e-03,-2.745151e-04,+4.146732e-03,+4.177487e+01,+4.168677e+01,+4.174167e+01,+4.165201e+01,+1.973629e-02,+1.870163e-02,+2.003497e-02,+1.899724e-02,+1.718524e+02,
+7.990000e+00,+0.000000e+00,+7.012707e+01,+9.853172e-01,+1.876864e+01,+6.335587e-03,+3.168943e-01,-9.994976e-03,+1.897157e-02,-2.137083e-03,+1.594929e-05,+2.964010e-03,-4.497518e-03,+4.364372e-02,-4.670265e-03,-2.702872e-04,+4.129690e-03,+4.177988e+01,+4.169018e+01,+4.174706e+01,+4.165574e+01,+1.974721e-02,+1.869502e-02,+2.004146e-02,+1.898623e-02,+1.686703e+02,
+8.000000e+00,+0.000000e+00,+7.031472e+01,+9.889485e-01,+1.877176e+01,+6.294369e-03,+3.065140e-01,-9.944601e-03,+1.897155e-02,-2.107442e-03,+1.104718e-05,+2.964342e-03,-4.473408e-03,+4.355937e-02,-4.644838e-03,-2.660741e-04,+4.112690e-03,+4.178465e+01,+4.169337e+01,+4.175222e+01,+4.165925e+01,+1.975813e-02,+1.868844e-02,+2.004794e-02,+1.897524e-02,+1.654884e+02,
+8.010000e+00,+0.000000e+00,+7.050240e+01,+9.925799e-01,+1.877477e+01,+6.252649e-03,+2.961310e-01,-9.891730e-03,+1.897148e-02,-2.077794e-03,+6.228791e-06,+2.965568e-03,-4.449382e-03,+4.347512e-02,-4.619481e-03,-2.618747e-04,+4.095731e-03,+4.178920e+01,+4.169632e+01,+4.175715e+01,+4.166253e+01,+1.976907e-02,+1.868189e-02,+2.005441e-02,+1.896428e-02,+1.623066e+02,
+8.020000e+00,+0.000000e+00,+7.069011e+01,+9.962115e-01,+1.877767e+01,+6.210445e-03,+2.857478e-01,-9.836434e-03,+1.897137e-02,-2.048129e-03,+1.414860e-06,+2.967623e-03,-4.425448e-03,+4.339095e-02,-4.594193e-03,-2.576878e-04,+4.078818e-03,+4.179351e+01,+4.169905e+01,+4.176185e+01,+4.166558e+01,+1.978004e-02,+1.867538e-02,+2.006089e-02,+1.895334e-02,+1.591250e+02,
+8.030000e+00,+0.000000e+00,+7.087786e+01,+9.998432e-01,+1.878047e+01,+6.167787e-03,+2.753668e-01,-9.778818e-03,+1.897121e-02,-2.018440e-03,-3.457319e-06,+2.970305e-03,-4.401615e-03,+4.330685e-02,-4.568974e-03,-2.535120e-04,+4.061950e-03,+4.179759e+01,+4.170154e+01,+4.176632e+01,+4.166840e+01,+1.979103e-02,+1.866888e-02,+2.006738e-02,+1.894241e-02,+1.559436e+02,
+8.040000e+00,+0.000000e+00,+7.106562e+01,+1.003475e+00,+1.878317e+01,+6.124711e-03,+2.649873e-01,-9.719069e-03,+1.897100e-02,-1.988723e-03,-8.422595e-06,+2.973311e-03,-4.377890e-03,+4.322283e-02,-4.543823e-03,-2.493464e-04,+4.045130e-03,+4.180144e+01,+4.170381e+01,+4.177056e+01,+4.167100e+01,+1.980206e-02,+1.866239e-02,+2.007388e-02,+1.893150e-02,+1.527627e+02,
+8.050000e+00,+0.000000e+00,+7.125342e+01,+1.007107e+00,+1.878577e+01,+6.081257e-03,+2.546093e-01,-9.657428e-03,+1.897075e-02,-1.958975e-03,-1.348295e-05,+2.976284e-03,-4.354276e-03,+4.313884e-02,-4.518737e-03,-2.451901e-04,+4.028357e-03,+4.180506e+01,+4.170585e+01,+4.177457e+01,+4.167336e+01,+1.981311e-02,+1.865591e-02,+2.008039e-02,+1.892058e-02,+1.495823e+02,
+8.060000e+00,+0.000000e+00,+7.144124e+01,+1.010739e+00,+1.878826e+01,+6.037458e-03,+2.442391e-01,-9.594637e-03,+1.897044e-02,-1.929200e-03,-1.860743e-05,+2.978882e-03,-4.330773e-03,+4.305488e-02,-4.493717e-03,-2.410430e-04,+4.011631e-03,+4.180845e+01,+4.170765e+01,+4.177835e+01,+4.167550e+01,+1.982418e-02,+1.864941e-02,+2.008692e-02,+1.890966e-02,+1.464027e+02,
+8.070000e+00,+0.000000e+00,+7.162909e+01,+1.014370e+00,+1.879064e+01,+5.993335e-03,+2.338726e-01,-9.530219e-03,+1.897009e-02,-1.899402e-03,-2.373614e-05,+2.980830e-03,-4.307376e-03,+4.297091e-02,-4.468762e-03,-2.369054e-04,+3.994951e-03,+4.181161e+01,+4.170923e+01,+4.178190e+01,+4.167740e+01,+1.983524e-02,+1.864290e-02,+2.009345e-02,+1.889871e-02,+1.432242e+02,
+8.080000e+00,+0.000000e+00,+7.181695e+01,+1.018002e+00,+1.879293e+01,+5.948894e-03,+2.235093e-01,-9.464651e-03,+1.896969e-02,-1.869589e-03,-2.879080e-05,+2.981969e-03,-4.284079e-03,+4.288692e-02,-4.443870e-03,-2.327781e-04,+3.978314e-03,+4.181454e+01,+4.171057e+01,+4.178523e+01,+4.167907e+01,+1.984629e-02,+1.863636e-02,+2.009998e-02,+1.888774e-02,+1.400468e+02,
+8.090000e+00,+0.000000e+00,+7.200485e+01,+1.021634e+00,+1.879510e+01,+5.904124e-03,+2.131538e-01,-9.398138e-03,+1.896924e-02,-1.839769e-03,-3.368906e-05,+2.982287e-03,-4.260871e-03,+4.280290e-02,-4.419042e-03,-2.286617e-04,+3.961718e-03,+4.181723e+01,+4.171169e+01,+4.178832e+01,+4.168051e+01,+1.985732e-02,+1.862980e-02,+2.010650e-02,+1.887675e-02,+1.368706e+02,
+8.100000e+00,+0.000000e+00,+7.219276e+01,+1.025265e+00,+1.879718e+01,+5.858997e-03,+2.027982e-01,-9.330732e-03,+1.896874e-02,-1.809950e-03,-3.835868e-05,+2.981917e-03,-4.237741e-03,+4.271885e-02,-4.394275e-03,-2.245568e-04,+3.945162e-03,+4.181970e+01,+4.171257e+01,+4.179117e+01,+4.168172e+01,+1.986831e-02,+1.862323e-02,+2.011301e-02,+1.886574e-02,+1.336955e+02,
+8.110000e+00,+0.000000e+00,+7.238069e+01,+1.028897e+00,+1.879915e+01,+5.813477e-03,+1.924469e-01,-9.262311e-03,+1.896821e-02,-1.780137e-03,-4.274943e-05,+2.981117e-03,-4.214681e-03,+4.263478e-02,-4.369571e-03,-2.204644e-04,+3.928642e-03,+4.182193e+01,+4.171321e+01,+4.179380e+01,+4.168269e+01,+1.987928e-02,+1.861665e-02,+2.011949e-02,+1.885471e-02,+1.305214e+02,
+8.120000e+00,+0.000000e+00,+7.256864e+01,+1.032528e+00,+1.880102e+01,+5.767522e-03,+1.820978e-01,-9.192144e-03,+1.896763e-02,-1.750332e-03,-4.684170e-05,+2.980223e-03,-4.191686e-03,+4.255070e-02,-4.344929e-03,-2.163852e-04,+3.912159e-03,+4.182394e+01,+4.171363e+01,+4.179620e+01,+4.168344e+01,+1.989022e-02,+1.861007e-02,+2.012595e-02,+1.884368e-02,+1.273480e+02,
+8.130000e+00,+0.000000e+00,+7.275661e+01,+1.036159e+00,+1.880278e+01,+5.721092e-03,+1.717449e-01,-9.120523e-03,+1.896701e-02,-1.720536e-03,-5.065015e-05,+2.979592e-03,-4.168753e-03,+4.246665e-02,-4.320350e-03,-2.123199e-04,+3.895710e-03,+4.182570e+01,+4.171382e+01,+4.179836e+01,+4.168396e+01,+1.990113e-02,+1.860350e-02,+2.013240e-02,+1.883265e-02,+1.241750e+02,
+8.140000e+00,+0.000000e+00,+7.294460e+01,+1.039789e+00,+1.880445e+01,+5.674158e-03,+1.613910e-01,-9.046797e-03,+1.896636e-02,-1.690744e-03,-5.422093e-05,+2.979543e-03,-4.145885e-03,+4.238264e-02,-4.295833e-03,-2.082683e-04,+3.879297e-03,+4.182724e+01,+4.171377e+01,+4.180029e+01,+4.168425e+01,+1.991205e-02,+1.859696e-02,+2.013882e-02,+1.882165e-02,+1.210021e+02,
+8.150000e+00,+0.000000e+00,+7.313260e+01,+1.043420e+00,+1.880600e+01,+5.626704e-03,+1.510352e-01,-8.970668e-03,+1.896568e-02,-1.660949e-03,-5.762331e-05,+2.980297e-03,-4.123087e-03,+4.229868e-02,-4.271380e-03,-2.042301e-04,+3.862920e-03,+4.182854e+01,+4.171350e+01,+4.180199e+01,+4.168432e+01,+1.992297e-02,+1.859045e-02,+2.014524e-02,+1.881066e-02,+1.178290e+02,
+8.160000e+00,+0.000000e+00,+7.332062e+01,+1.047050e+00,+1.880746e+01,+5.578728e-03,+1.406780e-01,-8.892528e-03,+1.896497e-02,-1.631142e-03,-6.093853e-05,+2.981944e-03,-4.100368e-03,+4.221480e-02,-4.246990e-03,-2.002044e-04,+3.846581e-03,+4.182961e+01,+4.171300e+01,+4.180346e+01,+4.168415e+01,+1.993391e-02,+1.858397e-02,+2.015165e-02,+1.879969e-02,+1.146558e+02,
+8.170000e+00,+0.000000e+00,+7.350865e+01,+1.050679e+00,+1.880881e+01,+5.530248e-03,+1.303178e-01,-8.811442e-03,+1.896422e-02,-1.601314e-03,-6.424648e-05,+2.984425e-03,-4.077736e-03,+4.213100e-02,-4.222662e-03,-1.961900e-04,+3.830282e-03,+4.183045e+01,+4.171227e+01,+4.180470e+01,+4.168376e+01,+1.994487e-02,+1.857752e-02,+2.015806e-02,+1.878875e-02,+1.114822e+02,
+8.180000e+00,+0.000000e+00,+7.369670e+01,+1.054309e+00,+1.881005e+01,+5.481293e-03,+1.199568e-01,-8.728198e-03,+1.896345e-02,-1.571458e-03,-6.761104e-05,+2.987543e-03,-4.055199e-03,+4.204727e-02,-4.198395e-03,-1.921855e-04,+3.814024e-03,+4.183106e+01,+4.171131e+01,+4.180571e+01,+4.168314e+01,+1.995587e-02,+1.857109e-02,+2.016449e-02,+1.877783e-02,+1.083085e+02,
+8.190000e+00,+0.000000e+00,+7.388476e+01,+1.057938e+00,+1.881120e+01,+5.431900e-03,+1.095984e-01,-8.642715e-03,+1.896264e-02,-1.541569e-03,-7.106877e-05,+2.990998e-03,-4.032764e-03,+4.196359e-02,-4.174189e-03,-1.881901e-04,+3.797809e-03,+4.183143e+01,+4.171013e+01,+4.180649e+01,+4.168230e+01,+1.996690e-02,+1.856467e-02,+2.017092e-02,+1.876691e-02,+1.051347e+02,
+8.200000e+00,+0.000000e+00,+7.407283e+01,+1.061566e+00,+1.881223e+01,+5.382109e-03,+9.923963e-02,-8.555534e-03,+1.896180e-02,-1.511646e-03,-7.462354e-05,+2.994433e-03,-4.010433e-03,+4.187995e-02,-4.150041e-03,-1.842027e-04,+3.781636e-03,+4.183158e+01,+4.170871e+01,+4.180705e+01,+4.168122e+01,+1.997795e-02,+1.855826e-02,+2.017738e-02,+1.875599e-02,+1.019612e+02,
+8.210000e+00,+0.000000e+00,+7.426091e+01,+1.065194e+00,+1.881317e+01,+5.331954e-03,+8.888710e-02,-8.466710e-03,+1.896092e-02,-1.481690e-03,-7.824607e-05,+2.997504e-03,-3.988207e-03,+4.179631e-02,-4.125952e-03,-1.802232e-04,+3.765506e-03,+4.183150e+01,+4.170707e+01,+4.180738e+01,+4.167992e+01,+1.998902e-02,+1.855183e-02,+2.018384e-02,+1.874505e-02,+9.878787e+01,
+8.220000e+00,+0.000000e+00,+7.444899e+01,+1.068822e+00,+1.881400e+01,+5.281457e-03,+7.853605e-02,-8.376587e-03,+1.896002e-02,-1.451707e-03,-8.187796e-05,+2.999933e-03,-3.966083e-03,+4.171266e-02,-4.101921e-03,-1.762519e-04,+3.749417e-03,+4.183119e+01,+4.170519e+01,+4.180747e+01,+4.167838e+01,+2.000009e-02,+1.854538e-02,+2.019031e-02,+1.873409e-02,+9.561525e+01,
+8.230000e+00,+0.000000e+00,+7.463709e+01,+1.072449e+00,+1.881473e+01,+5.230626e-03,+6.818819e-02,-8.285394e-03,+1.895907e-02,-1.421703e-03,-8.544154e-05,+3.001556e-03,-3.944052e-03,+4.162898e-02,-4.077947e-03,-1.722895e-04,+3.733368e-03,+4.183065e+01,+4.170309e+01,+4.180734e+01,+4.167661e+01,+2.001115e-02,+1.853890e-02,+2.019678e-02,+1.872311e-02,+9.244331e+01,
+8.240000e+00,+0.000000e+00,+7.482519e+01,+1.076075e+00,+1.881535e+01,+5.179450e-03,+5.784563e-02,-8.193014e-03,+1.895810e-02,-1.391688e-03,-8.885433e-05,+3.002355e-03,-3.922105e-03,+4.154525e-02,-4.054030e-03,-1.683368e-04,+3.717356e-03,+4.182988e+01,+4.170075e+01,+4.180697e+01,+4.167462e+01,+2.002219e-02,+1.853241e-02,+2.020324e-02,+1.871210e-02,+8.927203e+01,
+8.250000e+00,+0.000000e+00,+7.501330e+01,+1.079701e+00,+1.881587e+01,+5.127902e-03,+4.750238e-02,-8.099369e-03,+1.895709e-02,-1.361669e-03,-9.204313e-05,+3.002458e-03,-3.900230e-03,+4.146148e-02,-4.030168e-03,-1.643944e-04,+3.701379e-03,+4.182888e+01,+4.169818e+01,+4.180638e+01,+4.167239e+01,+2.003320e-02,+1.852589e-02,+2.020969e-02,+1.870107e-02,+8.610144e+01,
+8.260000e+00,+0.000000e+00,+7.520141e+01,+1.083326e+00,+1.881629e+01,+5.075947e-03,+3.716081e-02,-8.004874e-03,+1.895606e-02,-1.331651e-03,-9.495621e-05,+3.002119e-03,-3.878421e-03,+4.137768e-02,-4.006362e-03,-1.604631e-04,+3.685436e-03,+4.182764e+01,+4.169538e+01,+4.180555e+01,+4.166993e+01,+2.004418e-02,+1.851937e-02,+2.021612e-02,+1.869002e-02,+8.293143e+01,
+8.270000e+00,+0.000000e+00,+7.538953e+01,+1.086951e+00,+1.881661e+01,+5.023543e-03,+2.681960e-02,-7.909069e-03,+1.895500e-02,-1.301638e-03,-9.757212e-05,+3.001672e-03,-3.856671e-03,+4.129387e-02,-3.982612e-03,-1.565439e-04,+3.669524e-03,+4.182618e+01,+4.169235e+01,+4.180449e+01,+4.166724e+01,+2.005513e-02,+1.851285e-02,+2.022254e-02,+1.867897e-02,+7.976176e+01,
+8.280000e+00,+0.000000e+00,+7.557765e+01,+1.090575e+00,+1.881682e+01,+4.970650e-03,+1.647581e-02,-7.811265e-03,+1.895392e-02,-1.271628e-03,-9.990351e-05,+3.001473e-03,-3.834979e-03,+4.121006e-02,-3.958918e-03,-1.526371e-04,+3.653644e-03,+4.182448e+01,+4.168909e+01,+4.180320e+01,+4.166433e+01,+2.006607e-02,+1.850634e-02,+2.022893e-02,+1.866793e-02,+7.659202e+01,
+8.290000e+00,+0.000000e+00,+7.576577e+01,+1.094198e+00,+1.881692e+01,+4.917238e-03,+6.128739e-03,-7.711585e-03,+1.895282e-02,-1.241618e-03,-1.019948e-04,+3.001843e-03,-3.813346e-03,+4.112628e-02,-3.935281e-03,-1.487429e-04,+3.637795e-03,+4.182255e+01,+4.168560e+01,+4.180168e+01,+4.166119e+01,+2.007700e-02,+1.849986e-02,+2.023531e-02,+1.865690e-02,+7.342202e+01,
+8.300000e+00,+0.000000e+00,+7.595389e+01,+1.097820e+00,+1.881693e+01,+4.863290e-03,-4.222829e-03,-7.609706e-03,+1.895170e-02,-1.211601e-03,-1.039140e-04,+3.003008e-03,-3.791780e-03,+4.104255e-02,-3.911701e-03,-1.448610e-04,+3.621979e-03,+4.182038e+01,+4.168189e+01,+4.179993e+01,+4.165782e+01,+2.008795e-02,+1.849340e-02,+2.024167e-02,+1.864589e-02,+7.025154e+01,
+8.310000e+00,+0.000000e+00,+7.614201e+01,+1.101442e+00,+1.881683e+01,+4.808805e-03,-1.457803e-02,-7.505053e-03,+1.895056e-02,-1.181568e-03,-1.057419e-04,+3.005063e-03,-3.770287e-03,+4.095888e-02,-3.888177e-03,-1.409905e-04,+3.606196e-03,+4.181799e+01,+4.167794e+01,+4.179795e+01,+4.165422e+01,+2.009891e-02,+1.848698e-02,+2.024803e-02,+1.863490e-02,+6.708039e+01,
+8.320000e+00,+0.000000e+00,+7.633013e+01,+1.105063e+00,+1.881662e+01,+4.753798e-03,-2.493381e-02,-7.397978e-03,+1.894941e-02,-1.151510e-03,-1.075584e-04,+3.007955e-03,-3.748877e-03,+4.087528e-02,-3.864709e-03,-1.371302e-04,+3.590449e-03,+4.181536e+01,+4.167377e+01,+4.179574e+01,+4.165040e+01,+2.010990e-02,+1.848058e-02,+2.025440e-02,+1.862393e-02,+6.390858e+01,
+8.330000e+00,+0.000000e+00,+7.651825e+01,+1.108683e+00,+1.881631e+01,+4.698300e-03,-3.529217e-02,-7.289062e-03,+1.894824e-02,-1.121420e-03,-1.094287e-04,+3.011493e-03,-3.727556e-03,+4.079174e-02,-3.841297e-03,-1.332789e-04,+3.574739e-03,+4.181250e+01,+4.166937e+01,+4.179330e+01,+4.164635e+01,+2.012092e-02,+1.847421e-02,+2.026077e-02,+1.861298e-02,+6.073618e+01,
+8.340000e+00,+0.000000e+00,+7.670636e+01,+1.112302e+00,+1.881590e+01,+4.642347e-03,-4.565355e-02,-7.177455e-03,+1.894706e-02,-1.091293e-03,-1.113909e-04,+3.015380e-03,-3.706332e-03,+4.070825e-02,-3.817938e-03,-1.294355e-04,+3.559067e-03,+4.180941e+01,+4.166474e+01,+4.179063e+01,+4.164207e+01,+2.013197e-02,+1.846785e-02,+2.026715e-02,+1.860203e-02,+5.756341e+01,
+8.350000e+00,+0.000000e+00,+7.689447e+01,+1.115920e+00,+1.881539e+01,+4.585981e-03,-5.601134e-02,-7.063879e-03,+1.894586e-02,-1.061126e-03,-1.134509e-04,+3.019264e-03,-3.685207e-03,+4.062478e-02,-3.794631e-03,-1.255992e-04,+3.543433e-03,+4.180609e+01,+4.165988e+01,+4.178773e+01,+4.163756e+01,+2.014305e-02,+1.846148e-02,+2.027355e-02,+1.859108e-02,+5.439026e+01,
+8.360000e+00,+0.000000e+00,+7.708258e+01,+1.119537e+00,+1.881477e+01,+4.529235e-03,-6.636835e-02,-6.948711e-03,+1.894464e-02,-1.030923e-03,-1.155816e-04,+3.022797e-03,-3.664182e-03,+4.054131e-02,-3.771377e-03,-1.217696e-04,+3.527837e-03,+4.180255e+01,+4.165480e+01,+4.178461e+01,+4.163282e+01,+2.015415e-02,+1.845511e-02,+2.027997e-02,+1.858011e-02,+5.121701e+01,
+8.370000e+00,+0.000000e+00,+7.727067e+01,+1.123154e+00,+1.881405e+01,+4.472133e-03,-7.672292e-02,-6.832075e-03,+1.894340e-02,-1.000687e-03,-1.177263e-04,+3.025700e-03,-3.643253e-03,+4.045781e-02,-3.748174e-03,-1.179470e-04,+3.512280e-03,+4.179877e+01,+4.164948e+01,+4.178125e+01,+4.162786e+01,+2.016525e-02,+1.844871e-02,+2.028639e-02,+1.856912e-02,+4.804393e+01,
+8.380000e+00,+0.000000e+00,+7.745876e+01,+1.126769e+00,+1.881322e+01,+4.414684e-03,-8.707628e-02,-6.714223e-03,+1.894214e-02,-9.704268e-04,-1.198085e-04,+3.027804e-03,-3.622413e-03,+4.037427e-02,-3.725023e-03,-1.141322e-04,+3.496759e-03,+4.179477e+01,+4.164393e+01,+4.177767e+01,+4.162266e+01,+2.017634e-02,+1.844229e-02,+2.029281e-02,+1.855810e-02,+4.487107e+01,
+8.390000e+00,+0.000000e+00,+7.764685e+01,+1.130384e+00,+1.881229e+01,+4.356877e-03,-9.742682e-02,-6.595490e-03,+1.894086e-02,-9.401496e-04,-1.217456e-04,+3.029082e-03,-3.601651e-03,+4.029068e-02,-3.701923e-03,-1.103259e-04,+3.481271e-03,+4.179053e+01,+4.163815e+01,+4.177385e+01,+4.161723e+01,+2.018741e-02,+1.843585e-02,+2.029923e-02,+1.854705e-02,+4.169854e+01,
+8.400000e+00,+0.000000e+00,+7.783492e+01,+1.133997e+00,+1.881126e+01,+4.298689e-03,-1.077781e-01,-6.475606e-03,+1.893956e-02,-9.098636e-04,-1.234640e-04,+3.029658e-03,-3.580958e-03,+4.020703e-02,-3.678873e-03,-1.065288e-04,+3.465815e-03,+4.178606e+01,+4.163215e+01,+4.176981e+01,+4.161157e+01,+2.019845e-02,+1.842938e-02,+2.030563e-02,+1.853598e-02,+3.852616e+01,
+8.410000e+00,+0.000000e+00,+7.802298e+01,+1.137609e+00,+1.881012e+01,+4.240084e-03,-1.181288e-01,-6.354679e-03,+1.893826e-02,-8.795745e-04,-1.249100e-04,+3.029776e-03,-3.560325e-03,+4.012333e-02,-3.655872e-03,-1.027418e-04,+3.450389e-03,+4.178136e+01,+4.162590e+01,+4.176553e+01,+4.160569e+01,+2.020947e-02,+1.842291e-02,+2.031202e-02,+1.852489e-02,+3.535400e+01,
+8.420000e+00,+0.000000e+00,+7.821103e+01,+1.141221e+00,+1.880888e+01,+4.181019e-03,-1.284823e-01,-6.231827e-03,+1.893694e-02,-8.492854e-04,-1.260600e-04,+3.029767e-03,-3.539748e-03,+4.003961e-02,-3.632922e-03,-9.896567e-05,+3.434991e-03,+4.177643e+01,+4.161943e+01,+4.176102e+01,+4.159957e+01,+2.022047e-02,+1.841643e-02,+2.031840e-02,+1.851380e-02,+3.218162e+01,
